"status","candidate_basis","acquisition_expansion","catalog_scope","decor_id","item_id","decor_name","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","source_item_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7571","250230","Replica Altar of Ancient Kings","Achievement: Hidden Potential of the Highlord Requirement: The Hidden Potential of the Highlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 5000 Order Resources Legion Paladin order hall","42293","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7571/replica-altar-of-ancient-kings-7571/","Replica Altar of Ancient Kings","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7572","250231","Silver Hand Banner","Vendor: Eadric the Pure (Sanctum of Light) 500 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7572/silver-hand-banner-7572/","Silver Hand Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7573","250232","Sanctum of Light Hallway Rug","Vendor: Eadric the Pure (Sanctum of Light) 500 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7573/sanctum-of-light-hallway-rug-7573/","Sanctum of Light Hallway Rug","-3","3","4","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7574","250233","Replica Libram of Ancient Kings","Achievement: Legendary Research of the Silver Hand Requirement: The Legendary Research of the Silver Hand Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 3000 Order Resources Legion Paladin order hall","60968","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7574/replica-libram-of-ancient-kings-7574/","Replica Libram of Ancient Kings","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7575","250234","Sanctum of Light Candelabra","Achievement: The Highlord's Campaign Requirement: The The Highlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 1500 Order Resources Legion Paladin order hall","42276","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7575/sanctum-of-light-candelabra-7575/","Sanctum of Light Candelabra","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7576","250235","Silver Hand Tribute to the Fallen","Vendor: Eadric the Pure (Sanctum of Light) 1000 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7576/silver-hand-tribute-to-the-fallen-7576/","Silver Hand Tribute to the Fallen","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7577","250236","Silver Hand Weapon Rack","Achievement: Raise an Army for the Sanctum of Light Requirement: The Raise an Army for the Sanctum of Light Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 2000 Order Resources Legion Paladin order hall","60987","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7577/silver-hand-weapon-rack-7577/","Silver Hand Weapon Rack","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7579","250239","Tirisgarde Banner","Vendor: Jackson Watkins A H (Hall of the Guardian) 1000 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7579/tirisgarde-banner-7579/","Tirisgarde Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7606","250302","Netherlight Conclave Voidwell","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7606/netherlight-conclave-voidwell-7606/","Netherlight Conclave Voidwell","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7607","250303","Conclave Pedestal","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7607/conclave-pedestal-7607/","Conclave Pedestal","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7608","250304","Netherlight Lightwell","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7608/netherlight-lightwell-7608/","Netherlight Lightwell","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7609","250306","Conjured Altar of the Guardian","Achievement: Hidden Potential of the Archmage Requirement: The Hidden Potential of the Archmage Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) 5000 Order Resources Legion Achievement: ""Hidden Potential of the Archmage""","42291","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7609/conjured-altar-of-the-guardian-7609/","Conjured Altar of the Guardian","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7610","250307","Tome of the Corrupt","Achievement: Court of Farondis Requirement: The Court of Farondis Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 6000 Order Resources & 50 Veiled Argunite","42318","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7610/tome-of-the-corrupt-7610/","Tome of the Corrupt","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7620","250402","Vrykul Lord's Throne","Achievement: Valarjar Requirement: The Valarjar Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 12000 Order Resources & 50 Veiled Argunite","42658","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7620/vrykul-lords-throne-7620/","Vrykul Lord's Throne","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7621","250403","Legion's Holo-Communicator","Achievement: Broken Isles Dungeoneer Requirement: The Broken Isles Dungeoneer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42692","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7621/legions-holo-communicator-7621/","Legion's Holo-Communicator","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7622","250404","Hanging Felsteel Chain","Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7622/hanging-felsteel-chain-7622/","Hanging Felsteel Chain","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7623","250405","Legion's Fel Torch","Achievement: Power of the Obelisks II Requirement: The Power of the Obelisks II Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","61060","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7623/legions-fel-torch-7623/","Legion's Fel Torch","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7624","250406","Corruption Pit","Achievement: Legion Remix Raids Requirement: The Legion Remix Raids Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42321","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7624/corruption-pit-7624/","Corruption Pit","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7625","250407","Legion's Fel Brazier","Achievement: Dreamweavers Requirement: The Dreamweavers Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42619","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7625/legions-fel-brazier-7625/","Legion's Fel Brazier","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7658","250622","Vertical Felsteel Chain","Achievement: Defending the Broken Isles III Requirement: The Defending the Broken Isles III Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42675","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7658/vertical-felsteel-chain-7658/","Vertical Felsteel Chain","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7686","250689","Legion Torture Rack","Achievement: Heroic Broken Isles World Quests III Requirement: The Heroic Broken Isles World Quests III Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 6000 Order Resources & 50 Veiled Argunite","61054","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7686/legion-torture-rack-7686/","Legion Torture Rack","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7687","250690","Eredar Lord's Fel Torch","Achievement: Argussian Reach Requirement: The Argussian Reach Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42627","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7687/eredar-lords-fel-torch-7687/","Eredar Lord's Fel Torch","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7690","250693","Altar of the Corrupted Flames","Achievement: Broken Isles World Quests V Requirement: The Broken Isles World Quests V Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42674","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7690/altar-of-the-corrupted-flames-7690/","Altar of the Corrupted Flames","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7815","250783","Uncrowned Apothecary's Cabinet","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 500 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7815/uncrowned-apothecarys-cabinet-7815/","Uncrowned Apothecary's Cabinet","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7816","250784","Uncrowned Apothecary's Supplies","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 500 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7816/uncrowned-apothecarys-supplies-7816/","Uncrowned Apothecary's Supplies","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7817","250785","Uncrowned Banner","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 1000 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7817/uncrowned-banner-7817/","Uncrowned Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7818","250786","Uncrowned Planning Table","Achievement: Raise an Army for the Hall of Shadows Requirement: The Raise an Army for the Hall of Shadows Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 2000 Order Resources Legion","60989","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7818/uncrowned-planning-table-7818/","Uncrowned Planning Table","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7819","250787","Replica Crucible of the Uncrowned","Achievement: Hidden Potential of the Shadowblade Requirement: The Hidden Potential of the Shadowblade Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 5000 Order Resources Legion","42295","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7819/replica-crucible-of-the-uncrowned-7819/","Replica Crucible of the Uncrowned","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7820","250788","Stolen Copy of the Blood Ledger","Achievement: Legendary Research of the Uncrowned Requirement: The Legendary Research of the Uncrowned Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 3000 Order Resources Legion","60970","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7820/stolen-copy-of-the-blood-ledger-7820/","Stolen Copy of the Blood Ledger","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7821","250789","Netherlight Conclave Banner","Vendor: Meridelle Lightspark H (Netherlight Temple) 1000 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7821/netherlight-conclave-banner-7821/","Netherlight Conclave Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7822","250790","Replica Altar of Light and Shadow","Achievement: Hidden Potential of the High Priest Requirement: The Hidden Potential of the High Priest Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 5000 Order Resources Legion","42294","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7822/replica-altar-of-light-and-shadow-7822/","Replica Altar of Light and Shadow","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7823","250791","Replica Word of the Conclave","Achievement: Legendary Research of the Netherlight Conclave Requirement: The Legendary Research of the Netherlight Conclave Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 3000 Order Resources Legion","60969","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7823/replica-word-of-the-conclave-7823/","Replica Word of the Conclave","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7824","250792","Scroll of the Conclave","Achievement: The High Priest's Campaign Requirement: The The High Priest's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 1500 Order Resources Legion","42277","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7824/scroll-of-the-conclave-7824/","Scroll of the Conclave","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7837","250914","Elemental Altar of the Maelstrom","Achievement: Hidden Potential of the Farseer Requirement: The Hidden Potential of the Farseer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 5000 Order Resources Earthen Ring • Legion","42296","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7837/elemental-altar-of-the-maelstrom-7837/","Elemental Altar of the Maelstrom","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7838","250915","Replica Words of Wind and Earth","Achievement: Legendary Research of the Maelstrom Requirement: The Legendary Research of the Maelstrom Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 3000 Order Resources Earthen Ring • Legion","60971","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7838/replica-words-of-wind-and-earth-7838/","Replica Words of Wind and Earth","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7839","250916","Pedestal of the Maelstrom's Wisdom","Vendor: Flamesmith Lanying A (The Maelstrom) 500 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7839/pedestal-of-the-maelstroms-wisdom-7839/","Pedestal of the Maelstrom's Wisdom","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7841","250918","Maelstrom Banner","Vendor: Flamesmith Lanying A (The Maelstrom) 1000 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7841/maelstrom-banner-7841/","Maelstrom Banner","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7873","251013","Cenarion Arch","Achievement: Raise an Army for the Dreamgrove Requirement: The Raise an Army for the Dreamgrove Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 2000 Order Resources Legion","60983","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7873/cenarion-arch-7873/","Cenarion Arch","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7874","251014","Earthen Ring Scouting Map","Achievement: Raise an Army for the Maelstrom Requirement: The Raise an Army for the Maelstrom Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 2000 Order Resources Earthen Ring • Legion","60990","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7874/earthen-ring-scouting-map-7874/","Earthen Ring Scouting Map","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","7875","251015","Maelstrom Chimes","Vendor: Flamesmith Lanying A (The Maelstrom) 500 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7875/maelstrom-chimes-7875/","Maelstrom Chimes","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","8189","251480","Draenic Wooden Wall Shelf","Quest: Bringer of the Light (Dalaran) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Toraan the Revered H (The Vindicaar) 240 Argussian Reach • Legion","","44004","127151","","","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/8189/draenic-wooden-wall-shelf-8189/","Draenic Wooden Wall Shelf","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","8195","251494","Moon-Blessed Barrel","Vendor: Selfira Ambergrove A H (Val'sharah) 200 Order Resources Dreamweavers (Friendly) • Legion Requirement: Reach Friendly with Dreamweavers to unlock this item for your housing collection. Vendor: Sylvia Hartshorn H (Val'sharah) 200 Order Resources Dreamweavers (Friendly) • Legion Requirement: Reach Friendly with Dreamweavers to unlock this item for your housing collection.","","","106901;253387","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8195/moon-blessed-barrel-8195/","Moon-Blessed Barrel","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","8768","251636","Netherlight Command Map","Achievement: Raise an Army for the Netherlight Temple Requirement: The Raise an Army for the Netherlight Temple Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 2000 Order Resources Legion","60988","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8768/netherlight-command-map-8768/","Netherlight Command Map","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","8810","251778","Sentinel's Moonwing Gaze","Achievement: The Wardens Requirement: The The Wardens Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","61218","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8810/sentinels-moonwing-gaze-8810/","Sentinel's Moonwing Gaze","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","8811","251779","Fel Fountain","Achievement: Timeworn Keystone Master Requirement: The Timeworn Keystone Master Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42689","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8811/fel-fountain-8811/","Fel Fountain","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","9165","252753","Demonic Storage Chest","Achievement: The Armies of Legionfall Requirement: The The Armies of Legionfall Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42655","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/9165/demonic-storage-chest-9165/","Demonic Storage Chest","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","9267","253251","Blightfire Candle","Quest: The Splintered Fleet Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Halenthos Brightstride A (Dalaran) 200 Legion Quest: ""The Splintered Fleet""","","39801","252043","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/9267/blightfire-candle-9267/","Blightfire Candle","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11275","256674","Conjured Archive of the Tirisgarde","Achievement: Legendary Research of the Tirisgarde Requirement: The Legendary Research of the Tirisgarde Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) 3000 Order Resources Legion","60966","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11275/conjured-archive-of-the-tirisgarde-11275/","Conjured Archive of the Tirisgarde","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11276","256675","Illidari Tent","Vendor: Falara Nightsong A H (The Fel Hammer) 500 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11276/illidari-tent-11276/","Illidari Tent","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11278","256677","Large Legion Candle","Achievement: The Nightfallen Requirement: The The Nightfallen Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42628","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11278/large-legion-candle-11278/","Large Legion Candle","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11279","256678","Small Legion Candle","Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 1500 Order Resources & 50 Veiled Argunite","","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11279/small-legion-candle-11279/","Small Legion Candle","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11280","256679","Replica Chronicle of Ages","Achievement: Legendary Research of Five Dawns Requirement: The Legendary Research of Five Dawns Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 3000 Order Resources Legion","60967","","112338","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11280/replica-chronicle-of-ages-11280/","Replica Chronicle of Ages","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11281","256680","Arcan'dor Cutting Fountain","Crafting: Alchemy (Broken Isles Alchemy - Skill Level 80) Reagents Required: 50× Fel-Touched Lumber 20× Sylvan Elixir 15× Ancient Mana Potion 25× Demonsteel Bar 5× Felwort Profession: Legion Alchemy (80)","","","","1262154","","124106;124461;127835;127838;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11281/arcandor-cutting-fountain-11281/","Arcan'dor Cutting Fountain","6","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11282","256681","Nightspire Fountain","Crafting: Enchanting (Legion Enchanting - Skill Level 80) Reagents Required: 48× Fel-Touched Lumber 10× Ancient Mana Potion 25× Demonsteel Bar 25× Leylight Shard 3× Blood of Sargeras Profession: Legion Enchanting (80)","","","","1262238","","124124;124441;124461;127835;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11282/nightspire-fountain-11282/","Nightspire Fountain","6","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11283","256682","Magistrix's Garden Fountain","Encounter: The Nighthold - Spellblade Aluriel (The Nighthold)","","","","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11283/magistrixs-garden-fountain-11283/","Magistrix's Garden Fountain","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11307","256907","Replica Tome of Blighted Implements","Achievement: Legendary Research of the Black Harvest Requirement: The Legendary Research of the Black Harvest Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift)","60972","","112434","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11307/replica-tome-of-blighted-implements-11307/","Replica Tome of Blighted Implements","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11315","256913","Tauren Jeweler's Roller","Achievement: Got to Ketchum All Requirement: The Got to Ketchum All Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","10996","","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11315/tauren-jewelers-roller-11315/","Tauren Jeweler's Roller","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11380","257045","Starry Scrying Pool","Crafting: Alchemy (Broken Isles Alchemy - Skill Level 80) Reagents Required: 18× Fel-Touched Lumber 5× Ancient Mana Potion 12× Arkhana 2× Starlight Rose Profession: Legion Alchemy (80)","","","","1262152","","124105;124440;127835;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11380/starry-scrying-pool-11380/","Starry Scrying Pool","6","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11483","257393","Suramar Stepping Stone","Vendor: Mynde A H (Suramar) 50 Ancient Mana","","","255101","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11483/suramar-stepping-stone-11483/","Suramar Stepping Stone","-3","3","4","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","11486","257396","Replica Saga of the Valarjar","Achievement: Legendary Research of the Valarjar Requirement: The Legendary Research of the Valarjar Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 3000 Order Resources Legion","60973","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11486/replica-saga-of-the-valarjar-11486/","Replica Saga of the Valarjar","-3","3","1","1","5"
