"decor_id","catalog_name","catalog_scope","status","acquisition_expansion","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","item_ids","classification_note","acquisition_source_url"
"7820","Stolen Copy of the Blood Ledger","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Uncrowned Requirement: The Legendary Research of the Uncrowned Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 3000 Order Resources Legion","60970","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7820/stolen-copy-of-the-blood-ledger-7820/"
"7821","Netherlight Conclave Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Meridelle Lightspark H (Netherlight Temple) 1000 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7821/netherlight-conclave-banner-7821/"
"7822","Replica Altar of Light and Shadow","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the High Priest Requirement: The Hidden Potential of the High Priest Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 5000 Order Resources Legion","42294","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7822/replica-altar-of-light-and-shadow-7822/"
"7823","Replica Word of the Conclave","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Netherlight Conclave Requirement: The Legendary Research of the Netherlight Conclave Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 3000 Order Resources Legion","60969","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7823/replica-word-of-the-conclave-7823/"
"7824","Scroll of the Conclave","legion_theme","acquisition_legion_confirmed","legion","Achievement: The High Priest's Campaign Requirement: The The High Priest's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 1500 Order Resources Legion","42277","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7824/scroll-of-the-conclave-7824/"
"7837","Elemental Altar of the Maelstrom","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Farseer Requirement: The Hidden Potential of the Farseer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 5000 Order Resources Earthen Ring • Legion","42296","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7837/elemental-altar-of-the-maelstrom-7837/"
"7838","Replica Words of Wind and Earth","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Maelstrom Requirement: The Legendary Research of the Maelstrom Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 3000 Order Resources Earthen Ring • Legion","60971","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7838/replica-words-of-wind-and-earth-7838/"
"7839","Pedestal of the Maelstrom's Wisdom","legion_theme","acquisition_legion_confirmed","legion","Vendor: Flamesmith Lanying A (The Maelstrom) 500 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7839/pedestal-of-the-maelstroms-wisdom-7839/"
"7841","Maelstrom Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Flamesmith Lanying A (The Maelstrom) 1000 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7841/maelstrom-banner-7841/"
"7873","Cenarion Arch","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Dreamgrove Requirement: The Raise an Army for the Dreamgrove Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 2000 Order Resources Legion","60983","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7873/cenarion-arch-7873/"
"7874","Earthen Ring Scouting Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Maelstrom Requirement: The Raise an Army for the Maelstrom Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 2000 Order Resources Earthen Ring • Legion","60990","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7874/earthen-ring-scouting-map-7874/"
"7875","Maelstrom Chimes","legion_theme","acquisition_legion_confirmed","legion","Vendor: Flamesmith Lanying A (The Maelstrom) 500 Order Resources Earthen Ring • Legion","","","112318","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7875/maelstrom-chimes-7875/"
"8189","Draenic Wooden Wall Shelf","full_catalog_source_scan","acquisition_legion_confirmed","legion","Quest: Bringer of the Light (Dalaran) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Toraan the Revered H (The Vindicaar) 240 Argussian Reach • Legion","","44004","127151","","","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/8189/draenic-wooden-wall-shelf-8189/"
"8195","Moon-Blessed Barrel","legion_theme","acquisition_legion_confirmed","legion","Vendor: Selfira Ambergrove A H (Val'sharah) 200 Order Resources Dreamweavers (Friendly) • Legion Requirement: Reach Friendly with Dreamweavers to unlock this item for your housing collection. Vendor: Sylvia Hartshorn H (Val'sharah) 200 Order Resources Dreamweavers (Friendly) • Legion Requirement: Reach Friendly with Dreamweavers to unlock this item for your housing collection.","","","106901;253387","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8195/moon-blessed-barrel-8195/"
"8768","Netherlight Command Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Netherlight Temple Requirement: The Raise an Army for the Netherlight Temple Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Meridelle Lightspark H (Netherlight Temple) 2000 Order Resources Legion","60988","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8768/netherlight-command-map-8768/"
"8810","Sentinel's Moonwing Gaze","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Wardens Requirement: The The Wardens Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","61218","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8810/sentinels-moonwing-gaze-8810/"
"8811","Fel Fountain","legion_theme","acquisition_legion_confirmed","legion","Achievement: Timeworn Keystone Master Requirement: The Timeworn Keystone Master Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42689","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/8811/fel-fountain-8811/"
"9165","Demonic Storage Chest","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Armies of Legionfall Requirement: The The Armies of Legionfall Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42655","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/9165/demonic-storage-chest-9165/"
"9267","Blightfire Candle","legion_theme","acquisition_legion_confirmed","legion","Quest: The Splintered Fleet Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Halenthos Brightstride A (Dalaran) 200 Legion Quest: ""The Splintered Fleet""","","39801","252043","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/9267/blightfire-candle-9267/"
"11275","Conjured Archive of the Tirisgarde","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Tirisgarde Requirement: The Legendary Research of the Tirisgarde Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) 3000 Order Resources Legion","60966","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11275/conjured-archive-of-the-tirisgarde-11275/"
"11276","Illidari Tent","legion_theme","acquisition_legion_confirmed","legion","Vendor: Falara Nightsong A H (The Fel Hammer) 500 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11276/illidari-tent-11276/"
"11278","Large Legion Candle","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Nightfallen Requirement: The The Nightfallen Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42628","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11278/large-legion-candle-11278/"
"11279","Small Legion Candle","legion_theme","acquisition_legion_confirmed","legion","Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 1500 Order Resources & 50 Veiled Argunite","","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11279/small-legion-candle-11279/"
"11280","Replica Chronicle of Ages","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of Five Dawns Requirement: The Legendary Research of Five Dawns Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 3000 Order Resources Legion","60967","","112338","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11280/replica-chronicle-of-ages-11280/"
"11281","Arcan'dor Cutting Fountain","legion_theme","acquisition_legion_confirmed","legion","Crafting: Alchemy (Broken Isles Alchemy - Skill Level 80) Reagents Required: 50× Fel-Touched Lumber 20× Sylvan Elixir 15× Ancient Mana Potion 25× Demonsteel Bar 5× Felwort Profession: Legion Alchemy (80)","","","","1262154","","124106;124461;127835;127838;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11281/arcandor-cutting-fountain-11281/"
"11282","Nightspire Fountain","legion_theme","acquisition_legion_confirmed","legion","Crafting: Enchanting (Legion Enchanting - Skill Level 80) Reagents Required: 48× Fel-Touched Lumber 10× Ancient Mana Potion 25× Demonsteel Bar 25× Leylight Shard 3× Blood of Sargeras Profession: Legion Enchanting (80)","","","","1262238","","124124;124441;124461;127835;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11282/nightspire-fountain-11282/"
"11283","Magistrix's Garden Fountain","legion_theme","acquisition_legion_confirmed","legion","Encounter: The Nighthold - Spellblade Aluriel (The Nighthold)","","","","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11283/magistrixs-garden-fountain-11283/"
"11307","Replica Tome of Blighted Implements","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Black Harvest Requirement: The Legendary Research of the Black Harvest Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift)","60972","","112434","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11307/replica-tome-of-blighted-implements-11307/"
"11315","Tauren Jeweler's Roller","legion_theme","acquisition_legion_confirmed","legion","Achievement: Got to Ketchum All Requirement: The Got to Ketchum All Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","10996","","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11315/tauren-jewelers-roller-11315/"
"11380","Starry Scrying Pool","legion_theme","acquisition_legion_confirmed","legion","Crafting: Alchemy (Broken Isles Alchemy - Skill Level 80) Reagents Required: 18× Fel-Touched Lumber 5× Ancient Mana Potion 12× Arkhana 2× Starlight Rose Profession: Legion Alchemy (80)","","","","1262152","","124105;124440;127835;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11380/starry-scrying-pool-11380/"
"11483","Suramar Stepping Stone","legion_theme","acquisition_legion_confirmed","legion","Vendor: Mynde A H (Suramar) 50 Ancient Mana","","","255101","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11483/suramar-stepping-stone-11483/"
"11486","Replica Saga of the Valarjar","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Valarjar Requirement: The Legendary Research of the Valarjar Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 3000 Order Resources Legion","60973","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11486/replica-saga-of-the-valarjar-11486/"
"11487","Tauren Storyteller's Frame","legion_theme","acquisition_legion_confirmed","legion","Quest: Huln's War - The Nathrezim (Highmountain, Azshara) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 500 & 750 Order Resources Legion","","39992","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11487/tauren-storytellers-frame-11487/"
"11490","Highmountain Tanner's Frame","legion_theme","acquisition_legion_confirmed","legion","Crafting: Leatherworking (Legion Patterns - Skill Level 80) Reagents Required: 34× Fel-Touched Lumber 10× Unbroken Claw 5× Felhide 25× Stonehide Leather Profession: Legion Leatherworking (80)","","","","1262273","","124113;124116;124438;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11490/highmountain-tanners-frame-11490/"
"11491","Skyhorn Banner","legion_theme","acquisition_legion_confirmed","legion","Quest: The Skies of Highmountain (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 700 & 1000 Order Resources Legion","","39387","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11491/skyhorn-banner-11491/"
"11493","Maelstrom Lava Lamp","full_catalog_source_scan","acquisition_legion_confirmed","legion","Achievement: The Farseer's Campaign Requirement: The The Farseer's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Flamesmith Lanying A (The Maelstrom) 1500 Order Resources Earthen Ring • Legion Vendor: Kelsey Steelspark A H (The Hall of Shadows)","42280","","105986;112318","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/11493/maelstrom-lava-lamp-11493/"
"11708","Suramar Stepping Stone Set","legion_theme","acquisition_legion_confirmed","legion","Vendor: Mynde A H (Suramar) 125 Ancient Mana","","","255101","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11708/suramar-stepping-stone-set-11708/"
"11751","Skyhorn Arrow Kite","legion_theme","acquisition_legion_confirmed","legion","Achievement: Drum Circle Requirement: The Drum Circle Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","10398","","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11751/skyhorn-arrow-kite-11751/"
"11752","Hanging Arrow Kite","legion_theme","acquisition_legion_confirmed","legion","Quest: Blood Debt (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 300 & 500 Order Resources Legion","","39426","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11752/hanging-arrow-kite-11752/"
"11753","Skyhorn Eagle Kite","legion_theme","acquisition_legion_confirmed","legion","Quest: Empty Nest (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 500 & 750 Order Resources Legion","","39305","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11753/skyhorn-eagle-kite-11753/"
"11754","Bloodtotem Banner","legion_theme","acquisition_legion_confirmed","legion","Drop: Highmountain Tauren Paragon Chest","","","","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11754/bloodtotem-banner-11754/"
"11905","Driftwood Barrel","legion_theme","acquisition_legion_confirmed","legion","Vendor: Crafty Palu A H (Highmountain) 175 Order Resources","","","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11905/driftwood-barrel-11905/"
"11907","Driftwood Junk Pile","legion_theme","acquisition_legion_confirmed","legion","Quest: Oh, the Clawdacity! (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Crafty Palu A H (Highmountain) 450 Order Resources","","40230","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11907/driftwood-junk-pile-11907/"
"11908","Shellscale Standard","legion_theme","acquisition_legion_confirmed","legion","Quest: Mglrgrs Of Our Grmlgrlr Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Mrgrgrl (Suramar) 600 Order Resources","","41143","256826","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11908/shellscale-standard-11908/"
"11909","Murloc's Wind Chimes","legion_theme","acquisition_legion_confirmed","legion","Achievement: Grand Fin-ale Requirement: The Grand Fin-ale Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Crafty Palu A H (Highmountain) 400 Order Resources","11699","","108537","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11909/murlocs-wind-chimes-11909/"
"11910","Dalaran Display Shelves","legion_theme","acquisition_legion_confirmed","legion","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 22× Fel-Touched Lumber 10× Astral Glory 1× Straszan Mark 15× Roseate Pigment Profession: Legion Inscription (80)","","","","1263344","","129032;136693;151565;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11910/dalaran-display-shelves-11910/"
"11911","Failed Failure Detection Pylon","legion_theme","acquisition_legion_confirmed","legion","Crafting: Engineering (Legion Engineering - Skill Level 80) Reagents Required: 28× Fel-Touched Lumber 15× Oversized Blasting Cap 10× Loose Trigger 3× Shadowruby 20× Demonsteel Bar Profession: Legion Engineering (80)","","","","1263338","","124461;130183;136633;136637;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11911/failed-failure-detection-pylon-11911/"
"11912","Dalaran Auto-Hammer","legion_theme","acquisition_legion_confirmed","legion","Crafting: Engineering (Legion Engineering - Skill Level 80) Reagents Required: 22× Fel-Touched Lumber 1× Auto-Hammer 15× Demonsteel Bar Profession: Legion Engineering (80)","","","","1263319","","124461;132514;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11912/dalaran-auto-hammer-11912/"
"11913","Suramar Jeweler's Assortment","legion_theme","acquisition_legion_confirmed","legion","Crafting: Jewelcrafting (Legion Designs - Skill Level 80) Reagents Required: 12× Fel-Touched Lumber 1× Chemirine 2× Argulite 1× Maelstrom Sapphire 2× Pandemonite 4× Skystone 1× Imbued Silkweave Profession: Legion Jewelcrafting (80)","","","","1263351","","127004;130176;130181;130182;151718;151720;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11913/suramar-jewelers-assortment-11913/"
"11942","Hanging Felsteel Cage","legion_theme","acquisition_legion_confirmed","legion","Achievement: Highmountain Tribe Requirement: The Highmountain Tribe Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 12000 Order Resources & 50 Veiled Argunite","42547","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/11942/hanging-felsteel-cage-11942/"
"12161","Beloved Raptor Plushie","legion_theme","acquisition_legion_confirmed","legion","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 8× Fel-Touched Lumber 2× Chaotic Spinel 5× Roseate Pigment 2× Runic Catgut 15× Shal'dorei Silk Profession: Legion Tailoring (80)","","","","1263858","","124437;127037;129032;130175;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/12161/beloved-raptor-plushie-12161/"
"14358","Brazier of Elune","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Archdruid's Campaign Requirement: The The Archdruid's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 1500 Order Resources Legion","42272","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14358/brazier-of-elune-14358/"
"14361","Replica Libram of the Dead","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Ebon Blade Requirement: The Legendary Research of the Ebon Blade Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: Ebon Hold) 3000 Order Resources Knights of the Ebon Blade • Legion","60962","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14361/replica-libram-of-the-dead-14361/"
"14379","Kobold Trassure Pile","full_catalog_source_scan","acquisition_legion_confirmed","legion","Quest: Can't Hold a Candle To You Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Thunder Totem, Highmountain) 100 & 200 Order Resources Legion","","39772","108017","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/14379/kobold-trassure-pile-14379/"
"14461","Uncrowned Market Stall","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Shadowblade's Campaign Requirement: The The Shadowblade's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 1500 Order Resources Legion","42279","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14461/uncrowned-market-stall-14461/"
"14644","Replica Forge of the Roaring Mountain","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Grandmaster Requirement: The Hidden Potential of the Grandmaster Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village)","42292","","112338","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/14644/replica-forge-of-the-roaring-mountain-14644/"
"15453","Cenarion Round Rug","legion_theme","acquisition_legion_confirmed","legion","Vendor: Selfira Ambergrove A H (Val'sharah) 500 & 750 Order Resources Dreamweavers (Honored) • Legion Requirement: Reach Honored with Dreamweavers to unlock this item for your housing collection. Vendor: Sylvia Hartshorn H (Val'sharah) 400 & 750 Order Resources Dreamweavers (Honored) • Legion Requirement: Reach Honored with Dreamweavers to unlock this item for your housing collection.","","","106901;253387","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15453/cenarion-round-rug-15453/"
"15477","Dreadscar Battle Planning Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Dreadscar Rift Requirement: The Raise an Army for the Dreadscar Rift Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 2000 Order Resources Black Harvest • Legion","60991","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15477/dreadscar-battle-planning-map-15477/"
"15741","Thunder Totem Mailbox","legion_theme","acquisition_legion_confirmed","legion","Quest: Crystal Fury (Highmountain) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Torv Dubstomp A H (Highmountain) 250 Order Resources","","39487","108017","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/15741/thunder-totem-mailbox-15741/"
"18897","Banner of Five Dawns","legion_theme","acquisition_legion_confirmed","legion","Vendor: Caydori Brightstar A H (Mandori Village)","","","112338","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/18897/banner-of-five-dawns-18897/"
