"decision","decision_basis","expansion","quest_id","node_count","source_addons","source_files","coordinates","criteria_ids","comments"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","47997","4","HandyNotes_LegionTreasures","Krokuun.lua","40357413;40617531;43868139;46508520","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","47999","7","HandyNotes_LegionTreasures","Krokuun.lua","47782890;48553340;59544417;61573519;62394178;62803810;66802490","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48000","5","HandyNotes_LegionTreasures","Krokuun.lua","67606990;69406280;71426162;74146790;75006420","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48336","6","HandyNotes_LegionTreasures","Krokuun.lua","32047451;34556303;35475618;36396765;37007430;41335836","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48339","7","HandyNotes_LegionTreasures","Krokuun.lua","43505520;44854341;45905841;52856280;61406640;63014237;72293223","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48346","7","HandyNotes_LegionTreasures","Eredath.lua","53328003;54806700;54825759;55167767;57097677;59476292;59906980","37600","Desperate Eredar's Cache"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48350","6","HandyNotes_LegionTreasures","Eredath.lua","53342741;53603410;53902320;58704082;59602090;63311994","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48351","5","HandyNotes_LegionTreasures","Eredath.lua","37205550;42305750;43617138;43776836;44446871","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48357","2","HandyNotes_LegionTreasures","Eredath.lua","44601860;57821057","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48361","2","HandyNotes_LegionTreasures","Eredath.lua","25834447;28904422","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48362","2","HandyNotes_LegionTreasures","Eredath.lua","62013276;62805035","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48371","6","HandyNotes_LegionTreasures","Eredath.lua","25263016;33752371;43776837;48704980;50605600;54624483","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48382","6","HandyNotes_LegionTreasures","AntoranWastes.lua","57806496;60897052;62106933;64475836;67516988;69406320","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48383","6","HandyNotes_LegionTreasures","AntoranWastes.lua","51693779;53763556;55103930;56393555;58403090;59883581","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48384","4","HandyNotes_LegionTreasures","AntoranWastes.lua","59101940;63702569;64062748;66581711","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48385","4","HandyNotes_LegionTreasures","AntoranWastes.lua","48225455;55544742;55925384;57735890","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48387","5","HandyNotes_LegionTreasures","AntoranWastes.lua","65522830;66603641;68993348;69503966;72404210","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48388","4","HandyNotes_LegionTreasures","AntoranWastes.lua","54202800;55402040;55991401;59581389","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48389","6","HandyNotes_LegionTreasures","AntoranWastes.lua","60344695;60684104;62965008;64315036;65225180;65484091","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48390","4","HandyNotes_LegionTreasures","AntoranWastes.lua","73306850;76465651;76565823;77955619","","Verify me..."
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","48391","6","HandyNotes_LegionTreasures","AntoranWastes.lua","63075799;65215506;65224956;68005070;69785509;71205442","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48593","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","76967543","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48595","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","76358090;78008050","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48596","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","73468317;75758283","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48598","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","38432868","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48599","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","38762673","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48607","4","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","78114901;79205050;81314939;81344938","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48608","3","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","76126733;77576583;78266779","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48609","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","67115938;68635108","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48611","3","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","47442365;48392785;50842310","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48612","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","61212836","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48617","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","57311757","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48618","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","87347379;88387840","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48619","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","69801270","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","48621","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","46481829","","Boralus"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48743","1","HandyNotes_LegionTreasures","Eredath.lua","42900550","37595","Eredar Treasure Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48744","1","HandyNotes_LegionTreasures","Eredath.lua","50693851","37596","Chest of Ill-Gotten Gains"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48745","1","HandyNotes_LegionTreasures","Eredath.lua","62207120","37597","Student's Surprising Surplus"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48747","1","HandyNotes_LegionTreasures","Eredath.lua","39605060","37598","Void-Tinged Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48748","1","HandyNotes_LegionTreasures","Eredath.lua","70315974","37599","Augari Secret Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48750","1","HandyNotes_LegionTreasures","Eredath.lua","27284015","37601","Shattered House Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48751","1","HandyNotes_LegionTreasures","Eredath.lua","43445440","37602","Doomseeker's Treasure"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48884","1","HandyNotes_LegionTreasures","Krokuun.lua","51257624","37592","Krokuul Emergency Cache (48876 for opening)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48885","2","HandyNotes_LegionTreasures","Krokuun.lua","62803730;64203910","37593","Legion Tower Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","48886","2","HandyNotes_LegionTreasures","Krokuun.lua","47705940;48505890","37594","Lost Krokul Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","48938","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","38300716;54093150","40988","Offerings of the Chosen"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49017","1","HandyNotes_LegionTreasures","AntoranWastes.lua","58775895","37695","Forgotten Legion Supplies (49022 for opening)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49018","2","HandyNotes_LegionTreasures","AntoranWastes.lua","65204060;65903980","37696","Ancient Legion War Cache;Rares"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49019","2","HandyNotes_LegionTreasures","AntoranWastes.lua","52102720;52102721","37697","Fel-Bound Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49020","1","HandyNotes_LegionTreasures","AntoranWastes.lua","49135934","37698","Legion Treasure Hoard"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49021","1","HandyNotes_LegionTreasures","AntoranWastes.lua","75705260","37699","Timeworn Fel Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49129","1","HandyNotes_LegionTreasures","Eredath.lua","70632745","37955","Augari-Runed Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","49137","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","43463611","41714","Ancient Sarcophagus"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","49142","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","48981013;52341766","","Rares"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49151","1","HandyNotes_LegionTreasures","Eredath.lua","62132249","37956","Secret Augari Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49153","1","HandyNotes_LegionTreasures","Eredath.lua","40856975","37957","Augari Goods"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49154","1","HandyNotes_LegionTreasures","Krokuun.lua","75176974","37958","Long-Lost Augari Treasure"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49156","1","HandyNotes_LegionTreasures","Krokuun.lua","55927430","37959","Precious Augari Keepsakes"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","legion","49159","1","HandyNotes_LegionTreasures","AntoranWastes.lua","57426367","37960","Missing Augari Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49257","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","49506526","40992","Warlord's Cache"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","49264","3","HandyNotes_LegionTreasures","Eredath.lua","31552541;37102010;37583619","","Rares"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49313","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","35455498","40866","Wunja's Trove"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","49341","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","67936683","41719","Seething Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49483","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","66791735","40863","Shipwrecked Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49484","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","42772620","40862","Offering to Bwonsamdi"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49811","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","58608388","41066","Smuggler's Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49867","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","77903634","40857","Lucky Horace's Lucky Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49885","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","35668560","40860","Cleverly Disguised Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49889","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","46228295","40864","Venomous Seal"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49891","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","62103487","40861","Lost Nazmani Treasure"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","49916","2","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","41575046;41596574","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49936","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","51718690","40990","Spoils of Pandaria"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","49979","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","43065078","40859","Cursed Nazmani Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50045","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","76826220","40865","Swallowed Naga Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50061","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","77884635","40858","Partially-Digested Treasure"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50089","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","42854723","41062","Old Ironbound Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50096","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","56706990","41545","Black Sphere"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50233","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","76218306","41544","Josephus"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50237","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","46598801","40966","Ashvane Spoils"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50259","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","64712167","40989","Witch Doctor's Hoard"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50442","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","72495814","41013","Cutwater Treasure Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50526","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","48968407","41063","Frosty Treasure Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50576","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","66567107","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50582","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","51442661","40991","Gift of the Brokenhearted"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50707","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","38793444","40993","Dazar's Forgotten Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50711","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","50823158","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50715","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","65041636;68902222","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50716","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","68503365","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50719","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","74836214","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50720","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","63062832;66552896","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50721","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","75042303","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50722","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","48984088","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50723","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","45676019;47526049","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50724","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","80151648;80791415","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50726","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","41127489;43177297","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50727","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","40953756","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50728","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","81203857","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50734","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","67224321","41064","Sunken Strongbox"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50895","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","28048187","","Rares"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50914","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","59631517;61071734","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50915","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","53841481","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50916","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","60843637;62783373","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50917","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","54363351","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50918","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","64172528","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50919","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","35095003","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50920","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","48338890","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50921","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","46384538","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50922","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","29815402;30344624","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50923","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","26496777","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50924","3","HandyNotes_BattleForAzerothTreasures","Voldun.lua","31158381;36918033;37577607","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50925","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","44858126","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50926","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","52747649;56496993","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50928","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","57545508","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50937","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","59913907","41065","Hidden Scholar's Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","50949","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","71821677","40995","The Exile's Lament"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","50952","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","66758031","","Rares"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51093","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","48176469;48186469","40967","Grayal's Last Offering"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51132","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","49787940","40968","Lost Explorer's Bounty"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51133","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","47195846","40969","Sandfury Reserve"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51135","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","44502613","40970","Stranded Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51136","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","57746464","40971","Excavator's Greed"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51137","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","29388742","40972","Zem'lan's Buried Treasure"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51184","2","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","51796523;62056563","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51338","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","44472690;56123806","40996","Cache of Secrets"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51346","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","80135512;82465431","","Dazar'alor"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51449","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","66901200","41061","Weathered Treasure Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","51624","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","52974719","40997","Riches of Tor'nowa"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51673","2","HandyNotes_BattleForAzerothTreasures","Voldun.lua","51908251;52328519","","Rares"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51871","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","65312905","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51875","2","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","57862187;58642825","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51878","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","50332252","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51882","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","62094463","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51896","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","60306860","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51907","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","26222993","","[23181263] = {quest=5191,},"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51911","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","24223681","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51914","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","39326173","","Rares"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51927","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","70265958","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51938","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","75103513","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51939","2","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","64366899;68067158","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51940","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","48406562","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51942","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","44107300","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51943","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","29776948","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51944","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","29985150","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51945","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","36272737","",""
